,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,city_name
10993,20.0,156.0,39.0,171.0,37.0,3.05,INLAND,225000.0,Kettleman City
14427,30.0,1631.0,310.0,665.0,297.0,6.8443,NEAR OCEAN,492500.0,Solana Beach
8277,14.0,11442.0,2690.0,6068.0,2435.0,2.6016,INLAND,121200.0,Citrus Heights
1125,22.0,6433.0,1174.0,2703.0,1125.0,4.9957,<1H OCEAN,296400.0,Tustin
672,32.0,4089.0,975.0,3775.0,955.0,3.29,<1H OCEAN,205500.0,Rosemead
6656,37.0,3223.0,564.0,1325.0,539.0,4.0938,NEAR BAY,126900.0,Vallejo
4239,38.0,2662.0,498.0,1132.0,496.0,4.0057,NEAR OCEAN,241600.0,San Diego
11196,8.0,3484.0,647.0,2169.0,619.0,3.9766,INLAND,135800.0,Littlerock
6725,17.0,2559.0,370.0,1238.0,377.0,6.2781,<1H OCEAN,269800.0,Dublin
5669,37.0,1467.0,348.0,1316.0,339.0,1.448,INLAND,72800.0,Redlands
3673,33.0,2064.0,324.0,1384.0,315.0,4.5263,<1H OCEAN,169000.0,Stanton
10068,50.0,2666.0,613.0,1768.0,555.0,2.6598,INLAND,157300.0,Hollister
1296,41.0,1979.0,496.0,1157.0,459.0,4.4083,<1H OCEAN,217700.0,La Crescenta-Montrose
13453,44.0,2492.0,611.0,1951.0,596.0,3.1304,INLAND,185600.0,Monrovia
5219,17.0,3425.0,827.0,2469.0,758.0,0.9393,INLAND,88900.0,Chico
9550,19.0,2228.0,559.0,2845.0,551.0,2.6,<1H OCEAN,172800.0,Alum Rock
14231,46.0,2646.0,645.0,1684.0,616.0,1.128,INLAND,123100.0,Sacramento
1282,34.0,1430.0,357.0,805.0,362.0,3.3462,<1H OCEAN,307000.0,Culver City
12669,27.0,3121.0,531.0,1318.0,489.0,5.4781,NEAR BAY,310900.0,Santa Venetia
11262,16.0,2247.0,502.0,1206.0,463.0,1.9946,INLAND,119200.0,Anderson
4769,23.0,4138.0,1171.0,3911.0,1068.0,3.0125,<1H OCEAN,181700.0,North Hollywood
4499,42.0,1326.0,295.0,918.0,258.0,2.3864,<1H OCEAN,98800.0,Florence-Graham
439,45.0,2021.0,528.0,1410.0,480.0,2.7788,NEAR BAY,115400.0,Piedmont
12603,42.0,510.0,88.0,247.0,99.0,2.5,INLAND,73000.0,Reedley
11484,14.0,11635.0,2055.0,6443.0,2009.0,4.7547,INLAND,157600.0,Rancho Cucamonga
13957,34.0,3779.0,766.0,2356.0,722.0,3.5129,INLAND,110600.0,Pittsburg
13809,7.0,6352.0,1390.0,3223.0,1316.0,4.9867,<1H OCEAN,181700.0,Fremont
11979,21.0,1479.0,484.0,658.0,384.0,2.45,NEAR OCEAN,350000.0,La Jolla
6530,45.0,1390.0,281.0,538.0,270.0,4.2212,<1H OCEAN,293800.0,Universal City
3515,38.0,1912.0,456.0,1131.0,408.0,2.03,INLAND,58800.0,Fresno
12552,17.0,992.0,151.0,316.0,159.0,6.6238,INLAND,326700.0,Carmichael
10459,8.0,21086.0,3945.0,9936.0,3790.0,5.8602,<1H OCEAN,265100.0,Santa Clarita
9628,18.0,1277.0,234.0,674.0,238.0,2.6694,INLAND,75900.0,Chowchilla
8634,35.0,1651.0,269.0,707.0,252.0,5.6482,<1H OCEAN,294800.0,Del Aire
4812,4.0,14418.0,2282.0,6578.0,2140.0,4.5604,INLAND,145900.0,Vineyard
13941,15.0,3276.0,670.0,1520.0,613.0,3.6412,NEAR OCEAN,207800.0,Los Osos
4059,18.0,1284.0,283.0,990.0,289.0,4.0179,<1H OCEAN,195800.0,Inglewood
12505,10.0,2766.0,732.0,1332.0,646.0,4.6161,<1H OCEAN,226300.0,Newport Beach
1664,2.0,96.0,18.0,30.0,16.0,5.3374,INLAND,47500.0,Salton City
5903,13.0,7065.0,1259.0,3864.0,1221.0,4.7472,NEAR BAY,148600.0,American Canyon
5059,43.0,2065.0,535.0,1029.0,500.0,3.7318,NEAR BAY,327700.0,Mountain View
1600,33.0,2649.0,449.0,1303.0,437.0,4.9955,<1H OCEAN,216800.0,San Fernando
14407,26.0,2353.0,389.0,1420.0,389.0,3.87,NEAR OCEAN,125800.0,Mission Hills
723,16.0,2497.0,500.0,1357.0,456.0,4.5909,<1H OCEAN,241800.0,Laguna Hills
4752,36.0,2476.0,472.0,1213.0,393.0,3.7333,NEAR BAY,136400.0,Concord
1040,22.0,492.0,269.0,634.0,261.0,1.6406,<1H OCEAN,300000.0,Silver Lake
12319,40.0,4307.0,918.0,1769.0,845.0,3.6341,INLAND,391500.0,Temple City
207,17.0,9044.0,1689.0,5030.0,1596.0,3.6348,<1H OCEAN,164500.0,Ramona
8649,25.0,768.0,195.0,529.0,184.0,3.175,<1H OCEAN,132800.0,Cypress
6400,19.0,460.0,241.0,890.0,229.0,1.6089,<1H OCEAN,162500.0,Los Angeles
2113,18.0,3603.0,879.0,1549.0,756.0,4.0229,<1H OCEAN,363100.0,Huntington Beach
668,35.0,2126.0,434.0,1044.0,433.0,5.5456,<1H OCEAN,297400.0,Lawndale
4841,23.0,1995.0,306.0,707.0,293.0,8.6677,<1H OCEAN,332700.0,Whittier
12817,36.0,4501.0,832.0,2196.0,800.0,4.3182,NEAR BAY,252700.0,Santa Venetia
14323,28.0,1347.0,241.0,713.0,225.0,4.0208,INLAND,155700.0,Manteca
4449,13.0,13182.0,2074.0,4847.0,1950.0,5.6417,INLAND,352900.0,Pleasanton
12391,21.0,6623.0,1204.0,3193.0,1129.0,4.5395,<1H OCEAN,256000.0,La Palma
7932,41.0,1808.0,435.0,1005.0,373.0,1.7857,INLAND,54300.0,Oildale
11471,36.0,1225.0,213.0,591.0,227.0,5.4663,<1H OCEAN,326700.0,Ladera Heights
10740,28.0,3102.0,734.0,1623.0,639.0,3.1025,NEAR BAY,103700.0,Vallejo
12201,15.0,2490.0,527.0,1229.0,497.0,2.3917,INLAND,85700.0,Challenge-Brownsville
13787,34.0,2152.0,430.0,1516.0,386.0,3.7863,<1H OCEAN,192200.0,Amesti
905,15.0,3273.0,895.0,1872.0,842.0,2.5388,<1H OCEAN,119000.0,Lakeside
1777,23.0,2590.0,725.0,1795.0,680.0,3.16,<1H OCEAN,225000.0,Cupertino
3143,29.0,4716.0,1372.0,2515.0,1272.0,2.726,<1H OCEAN,208700.0,Signal Hill
8496,30.0,2345.0,496.0,1897.0,454.0,2.4375,INLAND,112100.0,Claremont
4177,19.0,1747.0,291.0,848.0,290.0,4.875,<1H OCEAN,187200.0,Crest
5657,23.0,7709.0,1279.0,4147.0,1262.0,3.8272,INLAND,96600.0,Sacramento
12711,9.0,1830.0,353.0,1515.0,220.0,4.2109,NEAR OCEAN,450000.0,Goleta
8681,50.0,1993.0,410.0,1009.0,374.0,3.9464,NEAR OCEAN,295600.0,Daly City
8937,35.0,2501.0,651.0,1182.0,591.0,1.4464,INLAND,113200.0,Ontario
12074,20.0,3758.0,798.0,1685.0,757.0,2.3667,INLAND,91200.0,Weaverville
5208,38.0,402.0,86.0,311.0,87.0,3.1719,INLAND,106300.0,London
11100,15.0,2708.0,410.0,1140.0,389.0,6.2899,<1H OCEAN,275000.0,Mission Viejo
12357,35.0,2285.0,497.0,1738.0,480.0,2.4848,INLAND,54000.0,Bakersfield
7370,36.0,1408.0,250.0,702.0,251.0,4.875,<1H OCEAN,222500.0,Hawaiian Gardens
8248,34.0,3239.0,806.0,2331.0,765.0,2.0538,<1H OCEAN,125800.0,Culver City
2452,43.0,2641.0,411.0,1011.0,444.0,6.4468,NEAR OCEAN,444200.0,Signal Hill
14170,8.0,1877.0,479.0,884.0,323.0,3.4688,INLAND,120100.0,Camino
14223,13.0,3682.0,668.0,1606.0,668.0,2.1875,INLAND,119700.0,Hesperia
11130,26.0,1848.0,339.0,1952.0,327.0,4.087,<1H OCEAN,182500.0,Alum Rock
853,20.0,2054.0,339.0,934.0,336.0,4.5368,INLAND,219300.0,Wilton
12539,28.0,1713.0,302.0,663.0,282.0,3.567,INLAND,85500.0,Fresno
10643,26.0,4065.0,741.0,1960.0,739.0,4.506,<1H OCEAN,240000.0,Midway City
5983,17.0,4668.0,628.0,1917.0,624.0,8.1397,<1H OCEAN,353900.0,Thousand Oaks
9440,34.0,2090.0,478.0,896.0,426.0,2.0357,INLAND,74200.0,Lone Pine
9436,17.0,4054.0,654.0,2034.0,667.0,4.6833,INLAND,142200.0,Ceres
5055,17.0,4754.0,877.0,2412.0,832.0,4.3548,<1H OCEAN,192300.0,Poway
14328,31.0,2537.0,382.0,1067.0,410.0,6.7599,<1H OCEAN,356000.0,Fremont
9359,33.0,1194.0,229.0,839.0,230.0,3.705,<1H OCEAN,185800.0,San Fernando
5214,7.0,1427.0,243.0,927.0,239.0,5.3625,<1H OCEAN,218900.0,Poway
1909,6.0,5571.0,1316.0,4048.0,1154.0,2.0308,INLAND,91100.0,Fontana
6957,46.0,1718.0,344.0,756.0,343.0,3.2125,<1H OCEAN,247000.0,Burbank
8124,16.0,60.0,10.0,65.0,19.0,6.1359,NEAR BAY,250000.0,Concord
11400,24.0,2917.0,543.0,1878.0,531.0,3.7014,NEAR BAY,123600.0,American Canyon
9627,38.0,385.0,102.0,402.0,95.0,1.625,<1H OCEAN,129700.0,Belvedere
12831,32.0,1079.0,207.0,486.0,167.0,4.9833,<1H OCEAN,213000.0,La Crescenta-Montrose
7223,8.0,416.0,121.0,936.0,97.0,2.1154,<1H OCEAN,117200.0,Atascadero
2099,17.0,2772.0,449.0,1685.0,461.0,5.0464,INLAND,163900.0,Corona
14151,33.0,1691.0,308.0,792.0,262.0,2.6648,<1H OCEAN,164600.0,Greenfield
11848,37.0,1525.0,363.0,1075.0,374.0,2.8971,<1H OCEAN,186100.0,San Jose
2538,30.0,2353.0,728.0,1365.0,718.0,2.0702,<1H OCEAN,283300.0,West Hollywood
7870,36.0,1254.0,229.0,629.0,245.0,4.9643,<1H OCEAN,236100.0,Northridge
5173,21.0,2144.0,400.0,840.0,398.0,4.6,NEAR BAY,239500.0,Sleepy Hollow
10760,29.0,3197.0,632.0,1722.0,603.0,3.0432,INLAND,91200.0,Beaumont
7807,33.0,2088.0,383.0,960.0,362.0,4.3333,<1H OCEAN,232900.0,Northridge
2285,32.0,2930.0,833.0,5116.0,854.0,3.7147,<1H OCEAN,164100.0,Santa Ana
4654,16.0,3230.0,579.0,1825.0,576.0,4.2969,<1H OCEAN,151200.0,Fairbanks Ranch
960,38.0,2415.0,642.0,3242.0,599.0,3.425,<1H OCEAN,165600.0,Santa Ana
6916,32.0,1657.0,579.0,2071.0,598.0,2.1135,<1H OCEAN,152500.0,Echo Park
2221,48.0,1184.0,328.0,953.0,311.0,2.3526,<1H OCEAN,156300.0,View Park-Windsor Hills
2041,29.0,1422.0,409.0,1057.0,390.0,2.3347,<1H OCEAN,208100.0,Anaheim
6736,12.0,2465.0,412.0,1226.0,428.0,5.4819,<1H OCEAN,183800.0,Escondido
12833,22.0,4638.0,716.0,2302.0,687.0,5.347,<1H OCEAN,219500.0,Dublin
7386,44.0,2968.0,710.0,2269.0,610.0,2.3906,NEAR BAY,111700.0,Alameda
7137,15.0,3254.0,598.0,1772.0,618.0,5.0417,<1H OCEAN,240800.0,Bellflower
3254,19.0,2652.0,520.0,1421.0,491.0,3.5227,<1H OCEAN,206100.0,El Nino
12294,12.0,2006.0,426.0,1849.0,396.0,2.5437,INLAND,99000.0,Lincoln Village
14025,5.0,2329.0,542.0,1213.0,514.0,4.0298,NEAR OCEAN,225600.0,Bonita
13377,23.0,2801.0,507.0,1318.0,454.0,3.5081,INLAND,116700.0,Anderson
13985,2.0,1136.0,365.0,535.0,257.0,4.375,<1H OCEAN,425000.0,Milpitas
6954,24.0,2541.0,381.0,1078.0,372.0,5.2542,<1H OCEAN,227800.0,Eucalyptus Hills
4214,7.0,8806.0,1542.0,858.0,448.0,7.8005,INLAND,318100.0,Palm Desert
7416,38.0,512.0,133.0,676.0,124.0,1.7386,INLAND,52000.0,Kennedy
13939,7.0,6055.0,1004.0,3031.0,952.0,4.436,NEAR OCEAN,135000.0,La Presa
2393,21.0,1276.0,208.0,501.0,205.0,3.95,INLAND,143600.0,Foothill Farms
1070,24.0,1741.0,289.0,564.0,231.0,3.6118,INLAND,248400.0,Angwin
1085,19.0,5255.0,762.0,1773.0,725.0,7.8013,NEAR OCEAN,474000.0,La Jolla
5949,38.0,2080.0,388.0,995.0,380.0,2.7697,INLAND,76600.0,Parkway
1658,28.0,1394.0,582.0,716.0,543.0,1.5132,<1H OCEAN,450000.0,Santa Monica
9946,28.0,1651.0,305.0,780.0,309.0,2.9453,INLAND,72200.0,Clovis
10808,39.0,786.0,132.0,288.0,132.0,3.5156,NEAR BAY,218900.0,San Leandro
2565,22.0,2085.0,432.0,1133.0,402.0,2.3906,<1H OCEAN,92600.0,Willits
6614,30.0,4494.0,667.0,1883.0,680.0,5.766,NEAR OCEAN,186100.0,Chula Vista
8181,33.0,44.0,6.0,23.0,11.0,4.125,NEAR BAY,212500.0,North Richmond
1323,25.0,3309.0,902.0,2299.0,837.0,3.0417,<1H OCEAN,237000.0,Lawndale
3766,47.0,1147.0,297.0,1097.0,307.0,2.6384,<1H OCEAN,162900.0,Walnut Park
4586,36.0,2447.0,503.0,1532.0,498.0,4.3667,<1H OCEAN,171800.0,Paramount
6303,46.0,2439.0,429.0,944.0,374.0,4.2841,<1H OCEAN,312400.0,Lakewood
3840,7.0,9311.0,1703.0,7302.0,1694.0,4.419,NEAR OCEAN,156900.0,Bonita
93,31.0,2609.0,645.0,1796.0,629.0,1.5479,INLAND,82000.0,Los Banos
4050,20.0,4228.0,816.0,2389.0,844.0,3.525,<1H OCEAN,229100.0,Amesti
2830,35.0,2356.0,478.0,1659.0,480.0,4.1115,<1H OCEAN,179700.0,Stanton
22,9.0,957.0,139.0,532.0,142.0,8.6675,<1H OCEAN,441000.0,Milpitas
12929,19.0,1793.0,447.0,1222.0,452.0,2.6862,<1H OCEAN,195800.0,Downey
14396,32.0,614.0,95.0,227.0,107.0,3.9922,INLAND,247400.0,Country Club
5689,38.0,2536.0,409.0,1133.0,430.0,4.2375,INLAND,78600.0,Shafter
7760,11.0,13714.0,2302.0,6511.0,2267.0,3.5522,INLAND,100100.0,Palo Cedro
11565,20.0,2373.0,779.0,1659.0,676.0,1.6929,NEAR BAY,115000.0,Oakland
9102,45.0,1812.0,336.0,752.0,329.0,4.95,NEAR OCEAN,345000.0,San Carlos
2020,33.0,1209.0,341.0,1097.0,283.0,1.6295,<1H OCEAN,134300.0,San Fernando
3670,35.0,2301.0,467.0,2272.0,454.0,3.9566,<1H OCEAN,167800.0,Stanton
9661,40.0,859.0,196.0,427.0,176.0,3.5789,INLAND,110400.0,Tracy
9310,32.0,1492.0,284.0,926.0,264.0,3.0139,INLAND,61500.0,Hanford
10486,11.0,1887.0,303.0,775.0,283.0,3.8417,INLAND,187200.0,Lake of the Pines
12811,26.0,613.0,149.0,431.0,130.0,1.3977,INLAND,73100.0,Grand Terrace
5240,37.0,2232.0,504.0,1455.0,471.0,2.5587,INLAND,87800.0,Lodi
12579,14.0,5381.0,871.0,2296.0,872.0,5.6875,NEAR BAY,211000.0,Pacheco
14408,20.0,2403.0,376.0,1149.0,369.0,6.0621,NEAR OCEAN,304400.0,Scotts Valley
10850,35.0,1145.0,274.0,1651.0,265.0,3.125,<1H OCEAN,120300.0,Norwalk
7219,36.0,2831.0,573.0,1462.0,569.0,3.8646,<1H OCEAN,214600.0,Lakewood
4924,16.0,2169.0,262.0,877.0,245.0,6.6049,INLAND,312600.0,Clayton
151,6.0,3856.0,875.0,1547.0,816.0,4.5481,NEAR OCEAN,164800.0,San Diego
10060,16.0,1689.0,499.0,1260.0,453.0,3.1205,<1H OCEAN,174000.0,Buena Park
7436,14.0,6027.0,1148.0,3136.0,1036.0,2.964,INLAND,121500.0,East Hemet
5348,39.0,3027.0,608.0,2199.0,592.0,2.6445,INLAND,62000.0,Dinuba
14185,16.0,3688.0,817.0,1969.0,767.0,2.875,<1H OCEAN,222900.0,Alpine
3655,15.0,4273.0,993.0,2300.0,946.0,3.5313,<1H OCEAN,213000.0,Stanton
1056,44.0,1064.0,230.0,494.0,175.0,2.875,INLAND,61500.0,Colusa
14068,3.0,2516.0,429.0,781.0,337.0,5.6197,<1H OCEAN,271600.0,San Juan Capistrano
1582,32.0,3068.0,628.0,1897.0,607.0,2.4234,INLAND,63700.0,Bakersfield
8454,28.0,4667.0,875.0,2404.0,841.0,3.2325,INLAND,89000.0,Oildale
13224,50.0,1842.0,377.0,817.0,341.0,3.1548,<1H OCEAN,157700.0,View Park-Windsor Hills
107,34.0,2300.0,429.0,1447.0,455.0,4.2656,<1H OCEAN,233700.0,Van Nuys
14084,12.0,701.0,130.0,434.0,110.0,2.0577,INLAND,56700.0,Valle Vista
8825,25.0,1548.0,279.0,732.0,265.0,5.123,<1H OCEAN,159600.0,Cypress
8148,29.0,607.0,177.0,476.0,143.0,1.1875,INLAND,50700.0,Bakersfield
3933,21.0,3302.0,557.0,1413.0,520.0,4.375,INLAND,180400.0,Bishop
12902,26.0,1652.0,313.0,762.0,280.0,2.4757,INLAND,85600.0,Janesville
5591,30.0,1735.0,573.0,2237.0,545.0,2.3444,<1H OCEAN,156100.0,Bell
13984,16.0,5209.0,917.0,2284.0,809.0,4.0403,<1H OCEAN,346100.0,Arroyo Grande
120,27.0,2521.0,484.0,1307.0,456.0,3.0911,INLAND,86900.0,Atwater
6545,18.0,3821.0,795.0,2831.0,769.0,2.9571,<1H OCEAN,346200.0,Lomita
373,37.0,1339.0,258.0,706.0,238.0,4.7569,<1H OCEAN,253800.0,Monterey Park
11546,32.0,2910.0,641.0,2011.0,614.0,2.7473,INLAND,70800.0,San Bernardino
6913,33.0,1177.0,468.0,1533.0,430.0,2.3981,<1H OCEAN,183300.0,Echo Park
9864,16.0,3361.0,537.0,1754.0,578.0,5.1098,<1H OCEAN,162300.0,Spring Valley
13263,8.0,3544.0,691.0,2118.0,678.0,3.7477,INLAND,122200.0,Woodland
7766,19.0,4021.0,557.0,1872.0,545.0,6.7919,<1H OCEAN,295600.0,Fountain Valley
3532,35.0,1021.0,280.0,1258.0,239.0,1.7375,INLAND,48600.0,Bakersfield
75,24.0,4299.0,857.0,2249.0,788.0,4.6098,NEAR BAY,290400.0,Daly City
6059,28.0,1777.0,307.0,721.0,259.0,3.6343,INLAND,79800.0,Barstow
2194,15.0,2460.0,447.0,1049.0,398.0,6.4967,<1H OCEAN,387500.0,Irvine
11829,14.0,1636.0,253.0,766.0,225.0,3.125,INLAND,88500.0,Bonadelle Ranchos-Madera Ranchos
5051,14.0,1671.0,383.0,1079.0,365.0,3.1389,<1H OCEAN,248700.0,Carpinteria
13998,33.0,1504.0,325.0,584.0,223.0,3.4792,INLAND,94600.0,Oildale
1394,15.0,3142.0,618.0,725.0,285.0,4.3333,INLAND,121400.0,South Lake Tahoe
6447,19.0,1450.0,509.0,746.0,437.0,3.1415,<1H OCEAN,55000.0,Culver City
6624,37.0,1338.0,215.0,535.0,221.0,5.4351,NEAR OCEAN,376600.0,Belmont
10824,25.0,3179.0,639.0,2526.0,623.0,3.3281,<1H OCEAN,180800.0,Stanton
3589,44.0,1254.0,252.0,498.0,217.0,3.4531,NEAR BAY,148900.0,Concord
8731,11.0,8739.0,2190.0,4781.0,1919.0,1.7109,INLAND,44600.0,Oildale
13459,20.0,268.0,78.0,77.0,49.0,1.125,INLAND,150000.0,Garden Acres
12225,22.0,5179.0,944.0,2315.0,884.0,4.51,<1H OCEAN,189900.0,Charter Oak
3821,45.0,1315.0,256.0,666.0,240.0,2.3562,INLAND,58100.0,Fresno
9444,6.0,5129.0,1119.0,2533.0,949.0,3.625,INLAND,113600.0,Ontario
4771,16.0,1956.0,312.0,671.0,319.0,6.4001,NEAR OCEAN,321800.0,Westlake Village
11952,24.0,2532.0,555.0,1564.0,507.0,2.3359,INLAND,92400.0,Auberry
6385,20.0,1138.0,221.0,459.0,209.0,3.1534,INLAND,123400.0,Esparto
8265,47.0,1275.0,275.0,844.0,273.0,2.8967,NEAR BAY,95600.0,Richmond
13560,19.0,3388.0,599.0,1707.0,575.0,3.6411,INLAND,162800.0,Knightsen
6941,34.0,3580.0,684.0,2786.0,636.0,4.0469,<1H OCEAN,166800.0,West Puente Valley
13841,44.0,1938.0,399.0,946.0,331.0,3.225,NEAR BAY,135800.0,San Leandro
4245,19.0,792.0,232.0,641.0,222.0,0.7445,INLAND,112500.0,Visalia
14365,27.0,1621.0,363.0,909.0,345.0,2.1513,INLAND,99700.0,Garden Acres
10565,39.0,3200.0,689.0,1391.0,618.0,3.6346,NEAR BAY,338000.0,San Francisco
3637,39.0,1258.0,245.0,988.0,228.0,3.2132,<1H OCEAN,176100.0,South El Monte
8255,16.0,1496.0,298.0,778.0,284.0,3.8589,NEAR OCEAN,268800.0,Bodega Bay
12473,34.0,2125.0,498.0,1052.0,468.0,5.6315,<1H OCEAN,484600.0,Newport Beach
13211,25.0,1712.0,491.0,1807.0,478.0,2.2258,INLAND,114800.0,Pomona
1526,29.0,4169.0,1047.0,2024.0,962.0,2.8125,NEAR BAY,157400.0,San Leandro
2711,23.0,708.0,202.0,316.0,136.0,1.1602,INLAND,65000.0,Hayfork
3514,48.0,4472.0,1579.0,2796.0,1397.0,2.3974,<1H OCEAN,410700.0,Hollywood
8786,24.0,3505.0,819.0,2098.0,774.0,1.9575,INLAND,67000.0,Fresno
5995,17.0,6012.0,1737.0,3539.0,1625.0,3.8464,<1H OCEAN,239400.0,Sunnyvale
8188,35.0,2157.0,487.0,768.0,322.0,3.2315,<1H OCEAN,136900.0,Guerneville
10563,30.0,3615.0,760.0,2813.0,752.0,5.3849,<1H OCEAN,217700.0,Carson
13,11.0,10535.0,1620.0,4409.0,1622.0,6.67,<1H OCEAN,283200.0,Villa Park
1460,34.0,2074.0,562.0,1913.0,514.0,1.6156,<1H OCEAN,102100.0,Westmont
913,22.0,1162.0,221.0,995.0,244.0,2.5875,INLAND,81300.0,Highland
876,35.0,1792.0,317.0,1441.0,306.0,3.7917,<1H OCEAN,151100.0,Avocado Heights
7824,5.0,12259.0,1643.0,4819.0,1582.0,5.4498,INLAND,217300.0,Rocklin
562,27.0,2127.0,628.0,1970.0,534.0,1.4722,INLAND,91300.0,Montclair
7888,29.0,3541.0,786.0,2259.0,770.0,4.3039,NEAR OCEAN,278400.0,South San Francisco
3123,43.0,1383.0,275.0,853.0,272.0,3.5083,NEAR BAY,122000.0,San Leandro
1140,36.0,1345.0,331.0,1511.0,309.0,3.5129,<1H OCEAN,142300.0,South El Monte
2996,9.0,1122.0,290.0,662.0,284.0,2.0536,INLAND,55000.0,Clovis
9995,23.0,4099.0,1287.0,2103.0,1217.0,3.7549,<1H OCEAN,275000.0,"Westwood, Los Angeles"
10529,15.0,432.0,87.0,208.0,73.0,3.6125,INLAND,100000.0,Pioneer
1587,29.0,3078.0,786.0,1460.0,736.0,2.875,NEAR OCEAN,232500.0,Long Beach
865,35.0,2297.0,497.0,1428.0,497.0,4.7431,<1H OCEAN,239700.0,Sunnyvale
3895,35.0,2182.0,390.0,1248.0,399.0,5.4236,<1H OCEAN,216700.0,La Mirada
5963,23.0,588.0,157.0,716.0,173.0,1.2056,<1H OCEAN,87500.0,Huntington Park
12652,25.0,1287.0,224.0,727.0,236.0,4.7396,INLAND,135500.0,Elverta
3462,28.0,3763.0,762.0,1967.0,724.0,5.3244,<1H OCEAN,271900.0,Gardena
1357,27.0,1318.0,216.0,495.0,191.0,5.2837,NEAR OCEAN,283800.0,La Jolla
1175,30.0,1548.0,330.0,757.0,349.0,3.8056,<1H OCEAN,323800.0,Inglewood
10116,39.0,440.0,83.0,270.0,97.0,6.0582,INLAND,157700.0,Garden Acres
1051,28.0,1643.0,489.0,1142.0,458.0,3.1607,<1H OCEAN,200600.0,La Crescenta-Montrose
691,33.0,835.0,181.0,781.0,169.0,5.1082,<1H OCEAN,195800.0,Alum Rock
1352,36.0,1544.0,308.0,891.0,286.0,4.175,<1H OCEAN,190900.0,Northridge
4246,15.0,1864.0,271.0,1006.0,288.0,7.2379,INLAND,251000.0,Corona
9048,10.0,2197.0,329.0,1064.0,319.0,4.9766,<1H OCEAN,199600.0,Orcutt
7945,39.0,759.0,215.0,883.0,226.0,2.125,<1H OCEAN,143800.0,East Los Angeles
1324,22.0,1127.0,287.0,697.0,241.0,3.3971,<1H OCEAN,220300.0,Lawndale
13023,34.0,2447.0,503.0,1077.0,456.0,3.058,INLAND,133000.0,Arden-Arcade
11357,11.0,4934.0,929.0,2508.0,840.0,2.625,INLAND,155400.0,Romoland
8722,3.0,12806.0,2219.0,4249.0,1499.0,5.485,INLAND,343100.0,Rancho Cucamonga
12200,18.0,2130.0,545.0,863.0,346.0,2.3571,INLAND,79200.0,Laytonville
13238,35.0,562.0,174.0,240.0,106.0,0.9338,INLAND,112500.0,North Highlands
6264,36.0,2507.0,517.0,1232.0,470.0,5.529,<1H OCEAN,241300.0,La Crescenta-Montrose
7026,21.0,5457.0,1247.0,2304.0,1180.0,4.5469,NEAR BAY,409700.0,San Francisco
6789,17.0,7982.0,1603.0,6437.0,1596.0,4.1279,NEAR OCEAN,223900.0,Oxnard
3816,44.0,1282.0,216.0,494.0,209.0,5.618,<1H OCEAN,365900.0,Marina del Rey
11692,34.0,2823.0,500.0,1429.0,483.0,5.5,<1H OCEAN,279600.0,Lawndale
9148,17.0,1475.0,403.0,943.0,363.0,2.1287,INLAND,55300.0,North Auburn
71,7.0,10223.0,1491.0,5205.0,1509.0,5.4872,INLAND,203400.0,Corona
6132,39.0,1836.0,352.0,883.0,337.0,1.745,NEAR OCEAN,70500.0,Bayview
6213,19.0,2715.0,596.0,1301.0,473.0,2.5042,INLAND,126400.0,Camino
4510,17.0,3403.0,661.0,1540.0,622.0,3.6354,INLAND,162900.0,Meadow Vista
9841,40.0,961.0,199.0,509.0,182.0,2.06,INLAND,85500.0,San Bernardino
2953,21.0,1185.0,207.0,533.0,213.0,3.1917,INLAND,204500.0,Morada
6905,12.0,2213.0,384.0,1097.0,351.0,4.5568,INLAND,170100.0,Shingle Springs
11973,15.0,1533.0,300.0,674.0,287.0,2.5625,INLAND,146100.0,Placerville
13058,12.0,5080.0,814.0,1958.0,716.0,5.3905,NEAR OCEAN,299600.0,Encinitas
3602,17.0,3201.0,527.0,1244.0,495.0,4.7143,<1H OCEAN,202900.0,Santa Rosa
13248,5.0,3471.0,530.0,1541.0,502.0,4.8083,<1H OCEAN,347700.0,Temecula
4487,5.0,1585.0,247.0,510.0,181.0,6.9136,<1H OCEAN,493300.0,Temecula
5560,32.0,1452.0,365.0,1888.0,366.0,3.5461,<1H OCEAN,146400.0,East Rancho Dominguez
8940,17.0,1779.0,292.0,1006.0,293.0,4.6708,INLAND,123100.0,Highgrove
8565,37.0,766.0,189.0,639.0,190.0,1.6607,INLAND,42100.0,Corcoran
8880,24.0,2469.0,731.0,3818.0,712.0,2.5445,<1H OCEAN,151400.0,El Monte
14353,7.0,8363.0,1314.0,3907.0,1068.0,5.3321,INLAND,208100.0,Tracy
13513,35.0,1637.0,300.0,894.0,302.0,4.175,<1H OCEAN,209600.0,San Fernando
2391,15.0,3369.0,499.0,1733.0,470.0,5.31,INLAND,127500.0,Rancho Cordova
7195,6.0,1580.0,288.0,792.0,265.0,4.0469,<1H OCEAN,162400.0,Camp Pendleton South
11080,16.0,1215.0,223.0,787.0,233.0,4.1597,INLAND,95900.0,Parkway
10776,17.0,1968.0,364.0,996.0,331.0,3.7031,INLAND,114300.0,Foothill Farms
14413,6.0,4598.0,834.0,2561.0,812.0,3.4186,INLAND,127300.0,Winters
