,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,city_name
1517,47.0,2112.0,417.0,1161.0,368.0,3.9722,<1H OCEAN,117400.0,Westmont
13076,40.0,3838.0,696.0,1851.0,674.0,4.2407,INLAND,262000.0,Monrovia
12710,13.0,2644.0,422.0,1197.0,399.0,6.5338,NEAR OCEAN,267900.0,Encinitas
8324,34.0,1367.0,288.0,1183.0,286.0,2.6812,<1H OCEAN,104100.0,West Rancho Dominguez
13971,11.0,3163.0,794.0,2106.0,762.0,2.4482,INLAND,103000.0,Lodi
9242,24.0,2220.0,411.0,894.0,365.0,4.2891,<1H OCEAN,211700.0,Kenwood
11279,7.0,4998.0,953.0,2764.0,891.0,3.205,INLAND,101900.0,Apple Valley
12595,40.0,1904.0,393.0,1183.0,364.0,3.6696,<1H OCEAN,210400.0,East San Gabriel
2089,44.0,1186.0,225.0,687.0,234.0,3.4167,INLAND,160700.0,Denair
1778,27.0,1713.0,282.0,761.0,295.0,5.2081,INLAND,136400.0,Fair Oaks
8500,24.0,3566.0,765.0,1697.0,722.0,3.6375,NEAR OCEAN,178600.0,San Diego
729,20.0,2271.0,602.0,992.0,520.0,2.2599,NEAR OCEAN,157600.0,San Diego
9805,14.0,2443.0,447.0,883.0,465.0,2.1111,INLAND,116700.0,Mountain View Acres
12896,12.0,3851.0,857.0,2169.0,811.0,3.0101,INLAND,116300.0,Palmdale
6344,18.0,4839.0,918.0,2755.0,841.0,3.75,<1H OCEAN,248300.0,Larkfield-Wikiup
10134,17.0,2635.0,389.0,994.0,359.0,5.8966,<1H OCEAN,261500.0,Poway
11178,20.0,8627.0,1516.0,4071.0,1466.0,4.2198,INLAND,164100.0,Davis
10941,44.0,2147.0,399.0,1175.0,401.0,4.1974,NEAR BAY,179300.0,San Lorenzo
9325,18.0,6217.0,858.0,2703.0,834.0,6.8075,NEAR OCEAN,325900.0,Oak Park
1564,21.0,1344.0,249.0,868.0,221.0,2.5893,INLAND,63600.0,Strathmore
2039,34.0,1347.0,212.0,676.0,201.0,3.8828,<1H OCEAN,215400.0,Anaheim
13461,9.0,2228.0,398.0,1316.0,370.0,4.1632,INLAND,119800.0,Rialto
5851,38.0,123.0,36.0,142.0,40.0,2.3942,<1H OCEAN,200000.0,Carson
6311,35.0,994.0,203.0,602.0,185.0,3.5865,<1H OCEAN,178000.0,Bellflower
9894,9.0,1531.0,242.0,850.0,240.0,6.0862,<1H OCEAN,263600.0,Poway
4091,43.0,1638.0,434.0,1213.0,390.0,1.3403,<1H OCEAN,110800.0,Florence-Graham
2033,5.0,3785.0,936.0,2240.0,792.0,3.2829,NEAR BAY,162500.0,Union City
4546,35.0,1090.0,345.0,1605.0,330.0,2.1518,<1H OCEAN,152800.0,Echo Park
6746,38.0,1145.0,324.0,596.0,288.0,1.78,INLAND,114300.0,Sacramento
3267,7.0,4497.0,831.0,2248.0,713.0,3.6354,INLAND,98000.0,La Quinta
9687,30.0,735.0,137.0,421.0,113.0,2.5625,INLAND,156300.0,Richgrove
3016,17.0,1106.0,207.0,466.0,180.0,3.3295,INLAND,126600.0,South Lake Tahoe
10015,19.0,1258.0,246.0,545.0,227.0,2.9762,<1H OCEAN,184400.0,San Juan Capistrano
11171,14.0,2267.0,355.0,1140.0,369.0,4.7019,INLAND,212800.0,Meadow Vista
6260,42.0,2242.0,521.0,1359.0,483.0,1.5833,INLAND,65100.0,Selma
2195,24.0,4227.0,641.0,1605.0,589.0,6.4238,<1H OCEAN,278400.0,Irvine
11462,2.0,2112.0,305.0,703.0,261.0,6.9343,<1H OCEAN,298500.0,Aliso Viejo
8948,25.0,1009.0,246.0,994.0,222.0,1.8462,INLAND,55800.0,Terra Bella
3973,29.0,4317.0,1037.0,2102.0,959.0,3.1275,<1H OCEAN,286400.0,Lomita
4545,16.0,1852.0,274.0,887.0,286.0,5.5405,INLAND,119300.0,Fresno
5192,16.0,2814.0,485.0,1305.0,465.0,5.5121,<1H OCEAN,224100.0,Seven Trees
2183,36.0,6871.0,1180.0,2216.0,1130.0,8.0499,<1H OCEAN,495600.0,Universal City
6908,29.0,2940.0,708.0,2175.0,684.0,3.6486,<1H OCEAN,229000.0,Lawndale
4284,35.0,2027.0,428.0,879.0,402.0,4.692,<1H OCEAN,330900.0,North Hollywood
12331,43.0,2228.0,438.0,960.0,395.0,7.6091,<1H OCEAN,438500.0,Topanga
10167,20.0,1996.0,515.0,659.0,295.0,2.8684,INLAND,62800.0,Desert Shores
7250,36.0,1380.0,237.0,690.0,234.0,3.8214,<1H OCEAN,210900.0,Anaheim
4350,35.0,1813.0,393.0,1093.0,374.0,3.6818,NEAR BAY,165400.0,Hayward
11216,27.0,925.0,176.0,449.0,168.0,2.6406,INLAND,129700.0,Ceres
109,21.0,1314.0,375.0,1505.0,366.0,2.319,<1H OCEAN,97200.0,Los Angeles
1669,24.0,3124.0,556.0,1512.0,555.0,3.1942,INLAND,94900.0,Rio Linda
14290,14.0,2523.0,545.0,1297.0,525.0,2.3886,NEAR OCEAN,138100.0,Lemon Grove
2906,42.0,1768.0,372.0,1155.0,368.0,3.558,<1H OCEAN,161100.0,Norwalk
1931,4.0,2866.0,648.0,1311.0,578.0,2.8649,<1H OCEAN,186500.0,Santa Maria
5835,31.0,1117.0,304.0,591.0,302.0,3.5909,NEAR BAY,353100.0,Los Altos
7591,34.0,2361.0,442.0,915.0,437.0,5.687,<1H OCEAN,392400.0,Hermosa Beach
7827,40.0,2709.0,521.0,1156.0,510.0,4.6366,NEAR OCEAN,395500.0,Redwood City
12363,36.0,1409.0,271.0,1002.0,281.0,3.7262,NEAR BAY,164900.0,Union City
7759,25.0,928.0,195.0,413.0,184.0,3.4904,INLAND,196900.0,Saint Helena
8806,49.0,2297.0,759.0,1105.0,629.0,1.8388,NEAR OCEAN,175000.0,Long Beach
12099,16.0,1911.0,327.0,1158.0,332.0,5.9359,<1H OCEAN,249500.0,Seven Trees
10635,34.0,1991.0,348.0,804.0,344.0,3.4492,INLAND,98800.0,South Yuba City
11304,23.0,1444.0,260.0,792.0,253.0,4.9079,<1H OCEAN,273800.0,Lake Forest
3733,45.0,1770.0,423.0,1410.0,389.0,3.0592,<1H OCEAN,212500.0,Monterey Park
6985,17.0,2277.0,428.0,1887.0,422.0,5.7078,<1H OCEAN,217000.0,Seven Trees
4482,41.0,2394.0,500.0,837.0,417.0,4.3889,<1H OCEAN,380400.0,North Hollywood
703,15.0,4573.0,928.0,2513.0,832.0,2.6949,<1H OCEAN,163600.0,Sedco Hills
4441,42.0,945.0,193.0,460.0,193.0,3.7569,INLAND,127100.0,Arden-Arcade
173,24.0,1562.0,441.0,696.0,347.0,3.5161,<1H OCEAN,236400.0,Costa Mesa
8234,45.0,3150.0,756.0,1798.0,749.0,1.75,NEAR BAY,37900.0,Richmond
8949,11.0,21533.0,3078.0,9671.0,2890.0,7.0329,<1H OCEAN,368300.0,Walnut
12258,9.0,2073.0,404.0,916.0,373.0,3.225,INLAND,163300.0,Cameron Park
4608,7.0,7188.0,1288.0,3175.0,1115.0,3.8488,INLAND,130600.0,Rancho Calaveras
538,36.0,1632.0,295.0,797.0,283.0,4.2292,<1H OCEAN,179500.0,South Whittier
8881,36.0,1018.0,305.0,1307.0,292.0,2.1453,<1H OCEAN,162100.0,El Monte
1574,36.0,1655.0,690.0,1957.0,633.0,1.7325,<1H OCEAN,221900.0,Hollywood
11431,40.0,1428.0,280.0,708.0,255.0,5.0766,NEAR OCEAN,305400.0,Woodacre
7697,38.0,1778.0,288.0,870.0,281.0,6.5784,INLAND,408500.0,Mayflower Village
748,41.0,2053.0,435.0,873.0,415.0,3.4091,NEAR BAY,223000.0,Albany
11659,22.0,3526.0,510.0,1660.0,508.0,5.6642,NEAR BAY,237000.0,Concord
10326,5.0,6660.0,1217.0,3012.0,1087.0,3.0809,INLAND,143600.0,Empire
2666,37.0,1495.0,292.0,858.0,275.0,2.9306,INLAND,46300.0,Chowchilla
7620,47.0,1116.0,259.0,826.0,279.0,1.75,NEAR BAY,85700.0,Alameda
3718,31.0,2583.0,663.0,1675.0,612.0,3.5234,<1H OCEAN,265000.0,Hawthorne
6424,37.0,1082.0,294.0,1146.0,265.0,2.0673,NEAR OCEAN,88500.0,National City
3220,22.0,721.0,117.0,367.0,129.0,5.3098,INLAND,151900.0,Pittsburg
2775,39.0,1561.0,445.0,1780.0,391.0,2.4632,<1H OCEAN,144200.0,Los Angeles
13398,29.0,4364.0,647.0,1550.0,624.0,6.8107,<1H OCEAN,367400.0,Woodland Hills
7967,34.0,4038.0,725.0,2716.0,759.0,4.1339,INLAND,135000.0,Pomona
5985,43.0,2000.0,529.0,1290.0,514.0,4.7031,<1H OCEAN,302500.0,Culver City
6298,19.0,1358.0,613.0,766.0,630.0,1.0353,NEAR OCEAN,150000.0,San Diego
5768,23.0,184.0,44.0,118.0,40.0,4.5375,NEAR BAY,350000.0,San Francisco
11701,46.0,1895.0,442.0,920.0,425.0,2.9926,NEAR BAY,192100.0,Albany
2899,23.0,3187.0,870.0,1977.0,852.0,3.3939,<1H OCEAN,212100.0,Orange
10875,24.0,730.0,196.0,335.0,203.0,3.5078,NEAR OCEAN,362500.0,La Jolla
10567,34.0,2807.0,487.0,1152.0,445.0,5.1893,NEAR BAY,420300.0,San Francisco
1541,11.0,4577.0,836.0,1944.0,700.0,4.0675,INLAND,140200.0,Camino
13174,36.0,1660.0,301.0,1225.0,307.0,4.095,<1H OCEAN,184000.0,San Fernando
8372,35.0,796.0,132.0,313.0,152.0,3.15,INLAND,153200.0,Tracy
1467,48.0,1998.0,410.0,1176.0,382.0,3.0455,<1H OCEAN,102400.0,Westmont
14279,11.0,2660.0,352.0,1226.0,366.0,7.6832,NEAR OCEAN,319800.0,Encinitas
9267,27.0,1572.0,450.0,1039.0,455.0,2.5562,<1H OCEAN,190500.0,Van Nuys
7887,17.0,2767.0,584.0,1275.0,568.0,2.5909,INLAND,125400.0,Foothill Farms
5852,22.0,2467.0,555.0,1567.0,494.0,2.6536,INLAND,84700.0,Redlands
13097,23.0,3942.0,748.0,1679.0,711.0,4.1169,<1H OCEAN,362600.0,Lomita
12365,37.0,1383.0,259.0,808.0,241.0,4.0125,NEAR BAY,161400.0,Union City
11816,18.0,808.0,136.0,420.0,145.0,7.1831,NEAR OCEAN,273300.0,Boulder Creek
9047,32.0,2639.0,415.0,1013.0,408.0,6.1632,NEAR BAY,349200.0,Strawberry
8011,35.0,1323.0,269.0,1084.0,240.0,5.0753,<1H OCEAN,178000.0,Bellflower
10449,23.0,2097.0,385.0,911.0,405.0,3.5128,INLAND,121600.0,Sunnyside
7290,23.0,1986.0,278.0,826.0,260.0,7.7752,<1H OCEAN,380000.0,Villa Park
11501,41.0,2083.0,528.0,993.0,481.0,4.0231,<1H OCEAN,353900.0,"Westwood, Los Angeles"
6180,20.0,4213.0,751.0,2071.0,714.0,4.4063,INLAND,130800.0,Lincoln Village
10666,25.0,3891.0,848.0,1848.0,759.0,3.6639,INLAND,248100.0,Temple City
2394,26.0,1149.0,193.0,500.0,194.0,5.078,INLAND,163400.0,Foothill Farms
2777,24.0,1799.0,470.0,1416.0,408.0,2.0673,<1H OCEAN,136900.0,Santa Maria
13255,29.0,1694.0,251.0,690.0,242.0,6.0501,NEAR BAY,254200.0,Fairview
5807,38.0,1826.0,300.0,793.0,297.0,5.2962,<1H OCEAN,291500.0,Pasadena
1135,28.0,2101.0,337.0,1061.0,348.0,4.55,INLAND,146800.0,Home Gardens
4089,48.0,1869.0,461.0,1834.0,441.0,1.7052,<1H OCEAN,107400.0,Florence-Graham
10226,25.0,1703.0,342.0,775.0,309.0,4.5455,INLAND,126500.0,Lancaster
1431,42.0,1534.0,417.0,1295.0,380.0,2.0938,<1H OCEAN,119200.0,Florence-Graham
13040,7.0,10648.0,1818.0,6075.0,1797.0,6.1047,NEAR BAY,278200.0,Union City
12432,20.0,4228.0,1006.0,2334.0,1007.0,4.3081,<1H OCEAN,227300.0,Campbell
10247,19.0,1733.0,303.0,911.0,281.0,3.5987,INLAND,131700.0,Selma
903,21.0,1081.0,254.0,715.0,275.0,1.5625,<1H OCEAN,71500.0,Willits
13729,26.0,1485.0,334.0,406.0,180.0,1.9667,INLAND,84600.0,South Lake Tahoe
260,4.0,2.0,2.0,6.0,2.0,2.375,INLAND,137500.0,North Edwards
4006,20.0,1975.0,306.0,703.0,292.0,8.5491,NEAR OCEAN,410300.0,Palos Verdes Estates
4084,25.0,1583.0,460.0,983.0,422.0,2.7019,<1H OCEAN,293800.0,Santa Monica
12231,31.0,1370.0,284.0,1062.0,277.0,3.5156,<1H OCEAN,199300.0,Rosemead
8065,22.0,2612.0,494.0,1361.0,439.0,4.1319,NEAR OCEAN,245000.0,Oak View
4636,25.0,2321.0,398.0,1434.0,386.0,3.5341,NEAR OCEAN,120800.0,La Presa
4258,20.0,3268.0,833.0,1622.0,758.0,1.3587,INLAND,67500.0,Oildale
9788,5.0,3655.0,696.0,2316.0,647.0,3.4703,INLAND,129300.0,Bret Harte
8051,7.0,2949.0,447.0,1335.0,426.0,6.0922,NEAR OCEAN,342400.0,Encinitas
13347,22.0,2323.0,727.0,1301.0,478.0,2.7864,NEAR OCEAN,300000.0,Carpinteria
11535,11.0,1721.0,381.0,1708.0,373.0,1.9535,INLAND,57100.0,Merced
9111,17.0,1480.0,241.0,202.0,80.0,3.9375,INLAND,213200.0,Dollar Point
4444,16.0,4112.0,880.0,2821.0,857.0,3.0122,INLAND,114700.0,Pedley
2479,49.0,1175.0,217.0,859.0,219.0,2.293,NEAR BAY,106300.0,Alameda
7719,30.0,2143.0,427.0,1107.0,416.0,4.2321,INLAND,252200.0,Temple City
5507,34.0,3004.0,673.0,5477.0,640.0,2.8342,<1H OCEAN,187200.0,Santa Ana
956,36.0,3142.0,632.0,1372.0,560.0,5.0175,<1H OCEAN,246100.0,Burbank
8884,25.0,1799.0,233.0,810.0,265.0,8.289,<1H OCEAN,372400.0,Fountain Valley
10391,41.0,855.0,189.0,716.0,206.0,2.0375,INLAND,75000.0,August
3036,26.0,1919.0,405.0,953.0,371.0,6.0672,<1H OCEAN,420800.0,Marina del Rey
5599,35.0,1972.0,367.0,1152.0,356.0,3.7222,<1H OCEAN,187500.0,Fullerton
14228,13.0,5094.0,764.0,2230.0,737.0,6.4823,<1H OCEAN,290900.0,Thousand Oaks
2652,28.0,964.0,232.0,782.0,218.0,2.3269,INLAND,55900.0,Kennedy
11349,16.0,4199.0,794.0,2140.0,722.0,3.332,INLAND,111800.0,Auberry
11620,40.0,1772.0,369.0,1122.0,324.0,3.2768,<1H OCEAN,96100.0,Willowbrook
11716,14.0,1463.0,261.0,881.0,245.0,4.7857,INLAND,152500.0,Ontario
9287,31.0,1783.0,382.0,1266.0,358.0,2.2264,INLAND,50800.0,Tulare
9343,30.0,1822.0,505.0,932.0,496.0,2.6894,<1H OCEAN,179500.0,Monterey
12869,31.0,2561.0,414.0,1204.0,435.0,4.4637,INLAND,192800.0,Rancho Cucamonga
11713,36.0,654.0,186.0,416.0,138.0,3.6953,<1H OCEAN,200000.0,Hollywood
896,46.0,1854.0,462.0,1360.0,429.0,2.4844,<1H OCEAN,158200.0,East Rancho Dominguez
639,41.0,725.0,239.0,582.0,214.0,3.1667,<1H OCEAN,362500.0,Santa Barbara
6860,10.0,1940.0,445.0,763.0,412.0,4.975,<1H OCEAN,166700.0,South Pasadena
7098,36.0,1972.0,382.0,1029.0,411.0,3.7337,NEAR OCEAN,209000.0,Ventura
10983,14.0,1413.0,372.0,744.0,338.0,3.7988,<1H OCEAN,184100.0,Irvine
8240,20.0,2016.0,313.0,767.0,310.0,6.837,<1H OCEAN,383000.0,Sunnyvale
8421,36.0,1366.0,224.0,719.0,270.0,4.8264,<1H OCEAN,251000.0,Canoga Park
8404,36.0,2080.0,455.0,1939.0,484.0,4.2875,<1H OCEAN,176600.0,North Hollywood
10400,19.0,3487.0,959.0,2278.0,835.0,2.6709,<1H OCEAN,215500.0,Van Nuys
1741,9.0,7538.0,1125.0,3450.0,1077.0,5.4625,INLAND,223600.0,Woodcrest
13926,19.0,1867.0,361.0,758.0,321.0,2.8929,INLAND,98100.0,Yucca Valley
11060,19.0,9371.0,1980.0,4259.0,1882.0,3.6875,<1H OCEAN,189700.0,Salinas
10883,33.0,1176.0,211.0,529.0,217.0,3.8958,<1H OCEAN,144000.0,Ukiah
7506,21.0,3318.0,578.0,1273.0,538.0,5.5922,NEAR OCEAN,382100.0,Solana Beach
6194,33.0,674.0,208.0,565.0,188.0,1.875,<1H OCEAN,114300.0,Escondido
11410,35.0,1341.0,233.0,898.0,216.0,4.1118,<1H OCEAN,157300.0,South San Jose Hills
1809,20.0,1213.0,171.0,565.0,170.0,7.2592,<1H OCEAN,314800.0,Mission Viejo
145,21.0,4280.0,673.0,2216.0,681.0,5.7072,NEAR BAY,242200.0,Newark
1427,44.0,2636.0,725.0,2182.0,651.0,1.432,<1H OCEAN,124000.0,Florence-Graham
12438,20.0,755.0,147.0,457.0,157.0,2.4167,INLAND,67000.0,Wheatland
9134,6.0,6160.0,993.0,2997.0,1029.0,4.6187,<1H OCEAN,205000.0,Bonsall
9178,49.0,98.0,24.0,59.0,26.0,3.65,INLAND,162500.0,French Camp
13881,50.0,880.0,150.0,1148.0,148.0,2.5062,INLAND,112500.0,North Highlands
6133,40.0,1398.0,311.0,788.0,279.0,1.4668,NEAR OCEAN,64600.0,Bayview
9845,41.0,1653.0,426.0,1868.0,393.0,1.78,<1H OCEAN,162500.0,View Park-Windsor Hills
10713,16.0,6573.0,1480.0,6161.0,1473.0,3.3304,<1H OCEAN,154900.0,San Fernando
3418,16.0,1509.0,216.0,578.0,235.0,10.2614,<1H OCEAN,410800.0,Thousand Oaks
11005,19.0,3337.0,565.0,1646.0,554.0,5.0195,<1H OCEAN,200200.0,Vista
13622,43.0,1005.0,230.0,548.0,252.0,1.8672,NEAR OCEAN,145800.0,Chula Vista
5044,6.0,958.0,226.0,734.0,230.0,1.0349,INLAND,67800.0,Tulare
5861,42.0,2316.0,515.0,1597.0,522.0,1.8205,INLAND,60400.0,Parkway
11569,24.0,1219.0,177.0,610.0,185.0,6.7978,<1H OCEAN,325000.0,Hacienda Heights
239,31.0,2887.0,646.0,1626.0,637.0,3.6745,<1H OCEAN,335500.0,Van Nuys
9072,27.0,1804.0,321.0,782.0,300.0,3.5978,INLAND,80600.0,Anderson
988,40.0,2180.0,642.0,2464.0,631.0,1.5521,<1H OCEAN,90100.0,Florence-Graham
11155,16.0,5569.0,1106.0,3148.0,1088.0,3.1455,<1H OCEAN,142900.0,Redwood Valley
10473,6.0,3340.0,945.0,2315.0,846.0,2.8884,<1H OCEAN,252300.0,Glendale
4074,25.0,1858.0,493.0,865.0,460.0,3.0938,NEAR OCEAN,312500.0,Santa Barbara
5522,50.0,1441.0,283.0,1159.0,286.0,4.5417,NEAR OCEAN,233700.0,Daly City
14341,45.0,1498.0,313.0,1003.0,305.0,3.8047,NEAR BAY,156700.0,San Leandro
12891,19.0,3649.0,755.0,1717.0,696.0,2.2115,INLAND,87600.0,Hemet
8717,15.0,5468.0,676.0,2221.0,675.0,8.3792,<1H OCEAN,418300.0,Seven Trees
3646,23.0,893.0,223.0,1149.0,216.0,2.6442,<1H OCEAN,156300.0,Garden Grove
4264,10.0,3381.0,729.0,1584.0,636.0,5.3812,<1H OCEAN,235400.0,Placentia
8235,2.0,200.0,20.0,25.0,9.0,15.0001,<1H OCEAN,350000.0,San Ramon
13753,32.0,1617.0,346.0,1153.0,385.0,3.016,INLAND,96600.0,Rubidoux
579,21.0,1024.0,218.0,890.0,232.0,2.101,INLAND,46700.0,Calipatria
10483,36.0,2288.0,1033.0,3030.0,890.0,1.5328,<1H OCEAN,250000.0,Hollywood
38,46.0,3007.0,854.0,2587.0,814.0,2.7179,<1H OCEAN,184300.0,Silver Lake
3485,24.0,5131.0,1436.0,2690.0,1371.0,2.5668,<1H OCEAN,280000.0,North Glendale
13363,14.0,231.0,36.0,108.0,31.0,4.3897,INLAND,71300.0,Lower Lake
13954,29.0,1699.0,399.0,1052.0,411.0,3.2122,<1H OCEAN,195500.0,West Covina
2403,25.0,2559.0,654.0,1674.0,623.0,2.8547,<1H OCEAN,155600.0,Glendora
445,19.0,3599.0,695.0,1572.0,601.0,2.234,INLAND,58600.0,Montague
10344,18.0,382.0,128.0,194.0,69.0,2.5179,INLAND,58800.0,Pine Valley
4113,36.0,1412.0,260.0,792.0,268.0,2.3056,NEAR BAY,90400.0,Vallejo
1511,36.0,1473.0,253.0,713.0,257.0,5.9493,<1H OCEAN,228000.0,Artesia
240,27.0,3760.0,880.0,2022.0,812.0,3.1551,<1H OCEAN,225600.0,Van Nuys
4187,47.0,1927.0,561.0,1349.0,508.0,1.3444,<1H OCEAN,125000.0,View Park-Windsor Hills
13449,3.0,6484.0,1037.0,3295.0,1074.0,4.5881,<1H OCEAN,136400.0,Sun City
1006,18.0,2581.0,358.0,1284.0,377.0,6.7385,<1H OCEAN,272400.0,Seven Trees
1638,43.0,2724.0,612.0,2340.0,570.0,2.7,<1H OCEAN,165000.0,Cudahy
11071,25.0,1566.0,352.0,784.0,362.0,3.075,<1H OCEAN,165100.0,Eldridge
11092,29.0,3354.0,707.0,1752.0,650.0,4.5484,<1H OCEAN,239900.0,Van Nuys
7212,25.0,1731.0,482.0,1127.0,455.0,3.256,<1H OCEAN,214300.0,Anaheim
7050,48.0,2555.0,548.0,1285.0,482.0,3.7734,NEAR BAY,314700.0,Daly City
8813,16.0,352.0,105.0,226.0,82.0,1.6094,INLAND,79500.0,Nevada City
3099,47.0,865.0,193.0,782.0,217.0,2.2411,<1H OCEAN,93000.0,Florence-Graham
10903,26.0,1164.0,674.0,1685.0,541.0,1.5727,<1H OCEAN,225000.0,Los Angeles
6602,7.0,1737.0,290.0,747.0,265.0,3.9,INLAND,147000.0,Chico
9573,36.0,2360.0,405.0,1479.0,386.0,4.3583,<1H OCEAN,187200.0,Anaheim
4739,34.0,2138.0,490.0,1682.0,463.0,3.6006,<1H OCEAN,161700.0,Buena Park
9252,31.0,1398.0,261.0,823.0,263.0,5.0641,<1H OCEAN,234900.0,Gardena
10829,38.0,2447.0,636.0,1312.0,574.0,3.5909,<1H OCEAN,279400.0,Culver City
10364,45.0,943.0,289.0,953.0,238.0,2.0673,<1H OCEAN,151600.0,Los Angeles
9912,24.0,5321.0,1063.0,4011.0,1047.0,4.3882,<1H OCEAN,189300.0,Garden Grove
14392,13.0,4460.0,925.0,2225.0,840.0,2.0136,INLAND,94100.0,Apple Valley
2019,35.0,2700.0,702.0,3444.0,679.0,1.4867,<1H OCEAN,124000.0,San Fernando
8266,32.0,4073.0,718.0,2053.0,629.0,3.7352,<1H OCEAN,228000.0,Healdsburg
3896,29.0,1244.0,266.0,933.0,227.0,1.6981,INLAND,49400.0,Bakersfield
11965,10.0,1091.0,260.0,517.0,266.0,4.1727,<1H OCEAN,332600.0,Sherman Oaks
736,33.0,1126.0,267.0,621.0,241.0,3.2422,NEAR OCEAN,123100.0,San Diego
12989,9.0,2229.0,355.0,788.0,341.0,5.5111,INLAND,196300.0,Shingle Springs
9425,38.0,1493.0,370.0,1144.0,351.0,0.7683,NEAR BAY,81800.0,San Leandro
8661,14.0,2472.0,685.0,1292.0,621.0,3.3026,NEAR OCEAN,229500.0,Isla Vista
5706,16.0,2026.0,396.0,1031.0,382.0,1.9375,INLAND,73100.0,Orland
3152,39.0,1315.0,306.0,1257.0,298.0,3.2788,<1H OCEAN,169000.0,Huntington Park
3184,50.0,1407.0,401.0,1526.0,385.0,2.29,<1H OCEAN,121800.0,Boyle Heights
10499,15.0,1898.0,395.0,1527.0,381.0,4.4792,<1H OCEAN,212500.0,Seven Trees
637,20.0,3407.0,885.0,1883.0,870.0,3.7321,<1H OCEAN,351100.0,North Glendale
3032,39.0,461.0,129.0,381.0,123.0,1.6,NEAR BAY,112500.0,Oakland
8246,48.0,1769.0,429.0,993.0,405.0,2.3214,<1H OCEAN,139400.0,Culver City
13644,24.0,1946.0,400.0,718.0,380.0,3.5507,NEAR BAY,257900.0,Sonoma
243,20.0,1814.0,282.0,658.0,253.0,7.9977,NEAR BAY,400000.0,Tamalpais-Homestead Valley
14308,35.0,2097.0,351.0,977.0,358.0,4.3958,INLAND,108400.0,Lincoln Village
1079,9.0,6333.0,1355.0,3265.0,1265.0,3.0217,INLAND,160900.0,Salida
8088,4.0,2919.0,503.0,1592.0,491.0,5.2452,INLAND,161900.0,Patterson
9535,26.0,5550.0,1153.0,2372.0,1058.0,2.5509,NEAR OCEAN,181800.0,Carlsbad
1483,28.0,1768.0,423.0,1066.0,392.0,1.8315,INLAND,90500.0,Modesto
4117,30.0,837.0,213.0,606.0,199.0,4.875,NEAR OCEAN,258800.0,Broadmoor
8894,3.0,9488.0,1417.0,4095.0,1335.0,5.1781,INLAND,191900.0,Vacaville
2548,31.0,3518.0,608.0,1386.0,572.0,3.6212,<1H OCEAN,151400.0,Santa Maria
11436,38.0,2301.0,416.0,1079.0,398.0,4.4236,INLAND,233600.0,North El Monte
10710,29.0,2690.0,659.0,1747.0,617.0,3.3713,<1H OCEAN,198200.0,Paramount
10282,5.0,1395.0,373.0,638.0,322.0,2.6745,INLAND,225000.0,Sacramento
10958,8.0,1964.0,413.0,913.0,406.0,5.1583,<1H OCEAN,192200.0,Irvine
6634,43.0,1623.0,294.0,781.0,272.0,1.869,INLAND,56000.0,Fresno
2335,35.0,1622.0,302.0,845.0,284.0,4.5769,<1H OCEAN,186100.0,Santa Fe Springs
550,19.0,6807.0,1164.0,2703.0,1055.0,3.1591,INLAND,189700.0,Valle Vista
10517,44.0,2825.0,453.0,1221.0,461.0,5.9544,<1H OCEAN,377200.0,Ladera Heights
5323,26.0,1707.0,308.0,761.0,250.0,2.7188,INLAND,48100.0,Burney
11167,34.0,943.0,135.0,378.0,139.0,5.1765,<1H OCEAN,344600.0,Campbell
2655,5.0,8576.0,1952.0,5006.0,1827.0,4.3598,<1H OCEAN,189100.0,Fairbanks Ranch
5233,44.0,1675.0,317.0,806.0,311.0,3.0694,NEAR BAY,135300.0,San Pablo
12673,5.0,706.0,203.0,839.0,199.0,4.5208,<1H OCEAN,165000.0,Huntington Park
13735,30.0,2156.0,487.0,1023.0,458.0,2.7875,NEAR OCEAN,245000.0,Pasatiempo
13430,31.0,1007.0,181.0,563.0,185.0,3.625,INLAND,91300.0,Elverta
11101,2.0,2682.0,393.0,883.0,271.0,5.9934,INLAND,196700.0,Tracy
9958,39.0,405.0,163.0,686.0,164.0,1.695,<1H OCEAN,94800.0,Walnut Park
7381,22.0,2914.0,768.0,2962.0,762.0,2.2031,<1H OCEAN,164000.0,Alum Rock
12166,16.0,2807.0,459.0,1201.0,429.0,4.7941,INLAND,247600.0,Granite Bay
9867,14.0,5526.0,1916.0,6799.0,1796.0,2.6561,<1H OCEAN,144400.0,Santa Ana
11993,9.0,3124.0,415.0,1169.0,407.0,6.7694,<1H OCEAN,275100.0,Orcutt
6834,4.0,9153.0,1866.0,3775.0,1698.0,4.955,<1H OCEAN,241500.0,Poway
3222,16.0,4109.0,543.0,1409.0,560.0,8.1064,<1H OCEAN,423400.0,Thousand Oaks
1264,34.0,1656.0,328.0,1110.0,332.0,2.1845,INLAND,59900.0,Le Grand
12098,13.0,2926.0,816.0,1867.0,802.0,3.5255,<1H OCEAN,202700.0,Van Nuys
11421,16.0,3031.0,438.0,1087.0,421.0,7.3732,NEAR BAY,287300.0,Alamo
10183,32.0,2122.0,591.0,1929.0,539.0,2.7311,<1H OCEAN,169300.0,Montebello
1320,34.0,1069.0,217.0,601.0,212.0,4.6406,<1H OCEAN,255900.0,Lawndale
