,latitude,longitude,city_name
805,32.79,-117.04,La Mesa
806,38.34,-121.99,Vacaville
807,39.22,-122.04,Colusa
808,34.04,-118.31,View Park-Windsor Hills
809,34.2,-119.19,Oxnard
810,32.79,-117.14,San Diego
811,37.64,-122.1,Hayward
812,38.73,-120.63,Camino
813,32.76,-117.09,Lemon Grove
814,33.83,-118.35,Torrance
815,39.17,-120.1,Dollar Point
816,33.91,-117.86,Placentia
817,38.26,-121.31,Galt
818,36.59,-121.91,Monterey
819,38.49,-121.81,Dixon
820,34.56,-118.07,Palmdale
821,34.3,-118.67,Santa Susana
822,37.49,-122.24,Redwood City
823,37.73,-122.43,Daly City
824,34.41,-118.56,Santa Clarita
825,36.1,-119.06,Strathmore
826,33.94,-118.25,Willowbrook
827,33.93,-118.04,La Mirada
828,33.74,-116.95,East Hemet
829,34.1,-118.32,Hollywood
830,33.88,-118.16,Paramount
831,38.5,-121.49,Parkway
832,35.33,-119.01,Bakersfield
833,34.09,-118.1,San Gabriel
834,36.29,-119.15,Exeter
835,33.77,-118.16,Long Beach
836,36.77,-119.85,West Park
837,33.83,-117.92,Anaheim
838,38.02,-121.92,Pittsburg
839,37.45,-122.17,Menlo Park
840,34.04,-118.48,Santa Monica
841,34.27,-118.48,San Fernando
842,34.25,-118.51,Northridge
843,33.9,-118.22,Compton
844,33.74,-117.0,Hemet
845,37.95,-121.69,Brentwood
846,33.89,-118.13,Bellflower
847,34.09,-118.29,Silver Lake
848,36.74,-119.77,Fresno
849,33.83,-117.76,Villa Park
850,38.03,-121.36,Lincoln Village
851,34.09,-118.27,Silver Lake
852,34.08,-117.69,Montclair
853,33.85,-117.93,Fullerton
854,37.73,-122.16,San Leandro
855,38.25,-122.62,Petaluma
856,35.64,-119.19,McFarland
857,33.94,-118.18,Cudahy
858,35.0,-117.65,Boron
859,38.34,-122.28,Napa
860,32.82,-117.19,La Jolla
861,34.18,-118.33,Burbank
862,34.43,-119.64,Montecito
863,32.58,-117.05,Imperial Beach
864,37.78,-122.48,San Francisco
865,34.02,-118.49,Santa Monica
866,34.26,-119.18,El Rio
867,34.24,-116.86,Big Bear City
868,37.87,-122.5,Marin City
869,34.1,-118.22,Echo Park
870,33.26,-115.8,Salton City
871,33.92,-117.89,Brea
872,33.73,-116.31,Bermuda Dunes
873,38.69,-121.44,Rio Linda
874,36.43,-119.86,Riverdale
875,34.17,-118.63,Calabasas
876,33.96,-118.17,Cudahy
877,37.0,-119.48,Auberry
878,33.73,-116.93,East Hemet
879,36.55,-121.92,Carmel-by-the-Sea
880,37.96,-122.36,North Richmond
881,37.6,-122.42,San Bruno
882,37.63,-121.01,Modesto
883,37.6,-122.31,San Mateo
884,33.64,-117.8,Irvine
885,33.96,-117.4,Riverside
886,40.61,-122.45,Shasta
887,38.1,-121.29,Lodi
888,34.09,-118.18,South Pasadena
889,34.27,-118.31,La Crescenta-Montrose
890,33.93,-118.27,Willowbrook
891,34.17,-118.43,Van Nuys
892,39.16,-121.58,Marysville
893,33.23,-117.33,Camp Pendleton South
894,38.56,-121.36,La Riviera
895,37.63,-122.02,Union City
896,33.99,-118.24,Huntington Park
897,34.19,-118.4,North Hollywood
898,37.33,-121.93,Burbank
899,34.05,-118.43,"Westwood, Los Angeles"
900,33.83,-118.21,Signal Hill
901,35.07,-119.45,Maricopa
902,33.89,-118.41,Manhattan Beach
903,34.9,-117.16,Lenwood
904,32.77,-117.01,La Mesa
905,34.07,-117.9,Covina
906,34.16,-118.11,East Pasadena
907,38.04,-121.32,Lincoln Village
908,37.97,-121.33,Country Club
909,33.89,-117.89,Placentia
910,36.72,-119.67,Sunnyside
911,32.75,-116.91,Rancho San Diego
912,34.04,-117.25,Loma Linda
913,33.78,-117.87,Orange
914,40.89,-121.67,Burney
915,37.93,-122.36,Richmond
916,34.03,-118.38,Culver City
917,33.79,-117.97,Stanton
918,37.38,-122.21,Ladera
919,37.87,-122.28,Berkeley
920,35.37,-118.96,Bakersfield
921,33.71,-117.76,North Tustin
922,33.92,-117.91,Brea
923,36.69,-121.65,Salinas
924,37.31,-120.45,Merced
925,33.85,-117.4,Woodcrest
926,36.96,-122.03,Santa Cruz
927,33.67,-117.81,Irvine
928,34.05,-118.31,Hollywood
929,34.02,-118.35,View Park-Windsor Hills
930,36.77,-119.8,Fresno
931,33.93,-118.25,Willowbrook
932,33.96,-118.31,Westmont
933,33.98,-118.22,Huntington Park
934,36.62,-119.32,Orange Cove
935,33.81,-118.05,Cypress
936,38.55,-121.49,Sacramento
937,38.3,-122.29,Napa
938,37.34,-122.04,Cupertino
939,38.66,-121.31,Fair Oaks
940,33.22,-117.32,Camp Pendleton South
941,34.14,-118.08,East Pasadena
942,37.69,-120.97,Riverbank
943,37.35,-121.94,Santa Clara
944,33.75,-118.12,Seal Beach
945,37.96,-121.96,Clayton
946,33.8,-118.21,Long Beach
947,33.51,-117.71,Laguna Niguel
948,37.8,-122.44,San Francisco
949,34.14,-117.86,Glendora
950,38.64,-121.28,Fair Oaks
951,38.67,-120.81,Deer Park
952,34.04,-117.4,Bloomington
953,38.38,-122.93,Occidental
954,37.85,-122.28,Emeryville
955,33.76,-117.4,Lake Elsinore
956,34.44,-117.38,Oak Hills
957,33.9,-118.3,Gardena
958,34.25,-118.54,Northridge
959,33.6,-117.67,Mission Viejo
960,34.01,-118.4,Culver City
961,38.53,-121.49,Parkway
962,37.93,-122.31,El Cerrito
963,40.62,-122.36,Redding
964,34.35,-119.06,Santa Paula
965,37.31,-121.94,Burbank
966,33.65,-117.91,Costa Mesa
967,32.95,-117.12,Fairbanks Ranch
968,37.83,-122.26,Emeryville
969,33.76,-117.79,North Tustin
970,36.57,-119.67,Selma
971,38.91,-120.01,South Lake Tahoe
972,39.09,-122.9,North Lakeport
973,34.01,-118.33,View Park-Windsor Hills
974,33.8,-117.9,Anaheim
975,34.01,-118.46,Marina del Rey
976,33.79,-118.25,Carson
977,37.78,-122.45,San Francisco
978,34.27,-118.71,Santa Susana
979,34.05,-117.82,Diamond Bar
980,34.21,-118.51,Northridge
981,38.6,-121.42,Arden-Arcade
982,37.99,-122.27,El Sobrante
983,37.96,-121.29,Stockton
984,34.03,-118.29,Los Angeles
985,32.79,-116.99,El Cajon
986,39.21,-122.01,Colusa
987,34.69,-118.14,Lancaster
988,33.96,-117.41,Riverside
989,37.36,-121.97,Santa Clara
990,33.93,-118.09,Santa Fe Springs
991,33.82,-117.52,El Cerrito
992,33.74,-117.98,Midway City
993,37.26,-121.82,Seven Trees
994,38.63,-121.43,Arden-Arcade
995,33.93,-118.34,Lennox
996,33.18,-117.29,Vista
997,34.02,-118.13,Montebello
998,34.2,-118.14,Altadena
999,37.36,-121.92,San Jose
1000,37.86,-122.3,Albany
1001,33.97,-118.17,Cudahy
1002,37.36,-122.1,Loyola
1003,36.78,-119.84,West Park
1004,36.97,-121.97,Opal Cliffs
1005,34.0,-118.4,Culver City
1006,37.71,-121.02,Del Rio
1007,37.62,-121.01,Shackelford
1008,34.1,-117.45,Fontana
1009,33.98,-118.34,View Park-Windsor Hills
1010,38.46,-122.71,Santa Rosa
1011,33.52,-117.68,San Juan Capistrano
1012,37.8,-122.41,San Francisco
1013,38.58,-121.46,Sacramento
1014,35.33,-119.02,Bakersfield
1015,37.26,-121.8,Seven Trees
1016,36.76,-119.89,West Park
1017,37.44,-122.16,Stanford
1018,33.69,-117.96,Fountain Valley
1019,37.14,-121.69,Morgan Hill
1020,37.57,-122.36,Burlingame
1021,37.3,-122.04,Cupertino
1022,36.33,-119.35,Visalia
1023,34.93,-120.43,Santa Maria
1024,34.18,-118.21,La Canada Flintridge
1025,37.38,-122.02,Sunnyvale
1026,37.81,-121.22,Manteca
1027,34.26,-118.46,San Fernando
1028,35.62,-120.69,Paso Robles
1029,37.77,-122.42,San Francisco
1030,34.18,-118.3,Burbank
1031,34.08,-118.26,Echo Park
1032,34.22,-118.87,Thousand Oaks
1033,37.81,-122.24,Piedmont
1034,36.68,-121.79,Marina
1035,33.63,-117.67,Lake Forest
1036,35.12,-120.57,Arroyo Grande
1037,33.0,-117.27,Solana Beach
1038,37.42,-121.06,Patterson
1039,33.65,-117.59,Trabuco Canyon
1040,33.37,-117.25,Fallbrook
1041,37.58,-122.08,Union City
1042,33.99,-118.44,Marina del Rey
1043,33.9,-118.0,La Mirada
1044,39.86,-122.23,Corning
1045,34.05,-118.19,Boyle Heights
1046,32.72,-117.16,San Diego
1047,37.96,-122.1,Pacheco
1048,33.67,-117.96,Fountain Valley
1049,32.9,-117.12,Poway
1050,37.97,-122.08,Pacheco
1051,33.63,-117.88,Costa Mesa
1052,34.02,-118.6,Las Flores
1053,33.74,-118.28,San Pedro
1054,32.85,-117.21,La Jolla
1055,34.2,-118.59,Canoga Park
1056,34.74,-118.09,Lancaster
1057,34.06,-118.32,Hollywood
1058,39.36,-120.15,Truckee
1059,35.13,-118.44,Tehachapi
1060,34.07,-117.37,Bloomington
1061,34.04,-118.12,Monterey Park
1062,34.15,-118.39,North Hollywood
1063,33.87,-118.2,East Rancho Dominguez
1064,33.96,-118.45,Marina del Rey
1065,34.51,-117.32,Mountain View Acres
1066,37.99,-122.54,Santa Venetia
1067,33.75,-117.98,Midway City
1068,37.91,-121.7,Brentwood
1069,38.39,-120.56,Pioneer
1070,37.34,-121.79,Alum Rock
1071,38.27,-122.66,Penngrove
1072,34.27,-118.42,San Fernando
1073,35.26,-120.69,San Luis Obispo
1074,33.63,-116.2,Vista Santa Rosa
1075,34.26,-118.43,San Fernando
1076,33.95,-118.03,South Whittier
1077,37.85,-122.27,Berkeley
1078,37.63,-122.05,Union City
1079,34.12,-117.37,Rialto
1080,39.27,-121.02,Nevada City
1081,33.6,-117.69,Mission Viejo
1082,33.82,-117.94,Anaheim
1083,37.7,-122.16,San Leandro
1084,37.5,-122.26,San Carlos
1085,33.74,-118.3,San Pedro
1086,37.81,-121.91,Blackhawk
1087,33.8,-117.98,Stanton
1088,32.95,-117.26,Del Mar
1089,33.63,-117.66,Mission Viejo
1090,36.73,-119.76,Fresno
1091,33.17,-117.31,Carlsbad
1092,39.24,-120.02,Kings Beach
1093,32.69,-117.18,Coronado
1094,33.87,-118.18,Paramount
1095,38.03,-121.16,Linden
1096,38.0,-120.97,Linden
1097,37.75,-122.45,San Francisco
1098,34.16,-118.05,Sierra Madre
1099,37.61,-121.09,Riverdale Park
1100,37.79,-122.47,San Francisco
1101,36.35,-119.64,Hanford
1102,38.58,-121.48,Sacramento
1103,33.88,-117.89,Placentia
1104,35.28,-120.69,San Luis Obispo
1105,33.42,-117.61,San Clemente
1106,34.25,-118.5,Northridge
1107,36.97,-122.04,Santa Cruz
1108,38.47,-120.76,Plymouth
1109,38.76,-120.76,Placerville
1110,37.49,-120.79,Denair
1111,33.93,-117.48,Pedley
1112,33.75,-117.99,Midway City
1113,37.41,-122.14,Stanford
1114,37.41,-122.11,Los Altos
1115,35.34,-118.88,Lamont
1116,34.17,-118.1,East Pasadena
1117,34.95,-120.43,Santa Maria
1118,33.87,-118.2,East Rancho Dominguez
1119,33.78,-117.9,Garden Grove
1120,33.87,-117.58,Corona
1121,35.34,-119.08,Greenacres
1122,37.5,-120.86,Turlock
1123,33.85,-118.41,Hermosa Beach
1124,33.95,-118.09,Santa Fe Springs
1125,36.25,-119.32,Tulare
1126,37.98,-122.11,Mountain View
1127,34.39,-117.34,Oak Hills
1128,33.99,-118.22,Huntington Park
1129,38.6,-121.35,Carmichael
1130,33.65,-117.96,Huntington Beach
1131,34.19,-118.36,North Hollywood
1132,33.99,-117.94,Hacienda Heights
1133,34.04,-118.41,Century City
1134,37.27,-121.8,Seven Trees
1135,33.79,-118.25,Carson
1136,37.93,-121.68,Brentwood
1137,33.96,-117.23,Moreno Valley
1138,34.12,-118.1,San Marino
1139,32.98,-117.27,Solana Beach
1140,36.81,-119.81,Fresno
1141,34.19,-118.34,Burbank
1142,37.79,-122.41,San Francisco
1143,33.64,-117.82,Irvine
1144,33.8,-118.13,Signal Hill
1145,34.12,-116.44,Yucca Valley
1146,34.18,-118.36,North Hollywood
1147,36.6,-121.86,Seaside
1148,39.73,-121.83,Chico
1149,38.0,-122.31,Tara Hills
1150,34.07,-118.43,"Westwood, Los Angeles"
1151,37.24,-121.81,Seven Trees
1152,37.76,-121.42,Tracy
1153,38.02,-120.31,Mono Vista
1154,32.82,-117.03,La Mesa
1155,34.04,-118.18,Belvedere
1156,32.67,-117.07,National City
1157,37.79,-122.44,San Francisco
1158,38.58,-121.56,West Sacramento
1159,32.55,-117.09,Imperial Beach
1160,34.17,-118.39,North Hollywood
1161,36.32,-119.27,Visalia
1162,37.78,-122.23,Alameda
1163,33.89,-118.01,Buena Park
1164,38.52,-121.49,Parkway
1165,37.43,-121.87,Milpitas
1166,37.94,-121.28,Stockton
1167,37.92,-121.3,Taft Mosswood
1168,33.91,-118.24,Willowbrook
1169,33.83,-118.12,Lakewood
1170,34.13,-118.36,Universal City
1171,33.94,-118.29,Westmont
1172,34.06,-117.93,West Covina
1173,34.43,-119.8,Goleta
1174,33.77,-117.96,Garden Grove
1175,33.84,-118.3,West Carson
1176,33.66,-117.82,Irvine
1177,37.72,-122.15,San Leandro
1178,35.65,-117.68,Ridgecrest
1179,38.66,-121.13,Folsom
1180,32.74,-117.07,Lemon Grove
1181,38.83,-122.0,Dunnigan
1182,33.93,-118.23,Lynwood
1183,32.77,-117.12,San Diego
1184,33.85,-118.13,Lakewood
1185,33.88,-117.55,Corona
1186,37.87,-122.25,Berkeley
1187,38.27,-122.02,Fairfield
1188,34.42,-119.71,Santa Barbara
1189,34.04,-118.32,View Park-Windsor Hills
1190,38.36,-122.01,Vacaville
1191,33.46,-117.63,San Clemente
1192,37.54,-121.99,Fremont
1193,33.9,-118.4,Manhattan Beach
1194,37.84,-122.22,Piedmont
1195,38.16,-122.25,American Canyon
1196,33.82,-118.11,Hawaiian Gardens
1197,38.1,-122.25,Vallejo
1198,32.75,-117.05,Lemon Grove
1199,34.02,-117.08,Calimesa
1200,33.86,-118.05,La Palma
1201,33.74,-118.09,Seal Beach
1202,33.75,-118.28,San Pedro
1203,34.0,-118.28,Florence-Graham
1204,35.4,-119.05,Oildale
1205,32.71,-117.14,San Diego
1206,34.04,-118.02,Avocado Heights
1207,34.03,-118.4,Culver City
1208,37.39,-121.81,East Foothills
1209,33.96,-118.31,Westmont
1210,34.13,-118.02,Mayflower Village
1211,37.33,-120.74,Livingston
1212,33.9,-118.35,Lawndale
1213,34.22,-118.84,Thousand Oaks
1214,37.63,-122.49,Pacifica
1215,37.22,-121.78,Seven Trees
1216,33.81,-117.83,Villa Park
1217,34.03,-118.24,Los Angeles
1218,38.16,-120.88,Rancho Calaveras
1219,32.79,-117.13,San Diego
1220,33.69,-117.97,Fountain Valley
1221,37.97,-121.29,Stockton
1222,37.96,-121.23,Garden Acres
1223,33.34,-117.21,Bonsall
1224,32.92,-117.13,Fairbanks Ranch
1225,34.05,-118.54,Santa Monica
1226,33.73,-117.9,Santa Ana
1227,32.8,-117.04,La Mesa
1228,38.07,-122.55,Lucas Valley-Marinwood
1229,33.89,-117.99,Buena Park
1230,36.83,-119.78,Clovis
1231,38.71,-121.44,Rio Linda
1232,33.88,-118.25,West Rancho Dominguez
1233,34.02,-118.33,View Park-Windsor Hills
1234,34.32,-118.35,San Fernando
1235,34.95,-120.42,Santa Maria
1236,33.79,-118.3,Lomita
1237,34.11,-118.28,Silver Lake
1238,34.28,-117.53,Wrightwood
1239,40.5,-120.67,Susanville
1240,38.0,-121.83,Antioch
1241,32.77,-117.05,La Mesa
1242,33.85,-118.12,Lakewood
1243,34.08,-118.29,Silver Lake
1244,32.82,-117.19,La Jolla
1245,33.76,-117.82,Tustin
1246,33.93,-118.16,Downey
1247,38.83,-121.21,Loomis
1248,33.9,-118.43,El Segundo
1249,38.5,-121.42,Florin
1250,34.1,-117.81,San Dimas
1251,40.57,-122.33,Redding
1252,37.78,-122.27,Oakland
1253,33.99,-118.32,View Park-Windsor Hills
1254,33.93,-118.1,Santa Fe Springs
1255,37.97,-120.38,Sonora
1256,33.78,-118.17,Long Beach
1257,34.02,-118.06,South El Monte
1258,38.32,-122.31,Napa
1259,32.83,-117.1,La Mesa
1260,33.84,-117.91,Anaheim
1261,38.28,-122.9,Occidental
1262,34.02,-118.31,View Park-Windsor Hills
1263,37.25,-121.81,Seven Trees
1264,34.68,-120.44,Mission Hills
1265,34.0,-118.09,Montebello
1266,33.53,-117.73,Laguna Niguel
1267,39.02,-122.66,Clearlake Oaks
1268,34.21,-118.23,La Crescenta-Montrose
1269,37.77,-122.19,Alameda
1270,37.81,-122.27,Oakland
1271,33.94,-116.47,Desert Edge
1272,36.6,-121.93,Del Monte Forest
1273,37.89,-122.09,Saranap
1274,33.23,-117.3,Vista
1275,34.15,-118.44,Sherman Oaks
1276,34.43,-118.37,Agua Dulce
1277,37.66,-120.97,Modesto
1278,34.61,-120.16,Solvang
1279,36.72,-119.73,Sunnyside
1280,32.82,-117.27,La Jolla
1281,38.59,-121.39,Arden-Arcade
1282,33.24,-117.33,Camp Pendleton South
1283,32.81,-116.91,Granite Hills
1284,34.25,-118.27,La Crescenta-Montrose
1285,34.2,-118.93,Casa Conejo
1286,37.95,-121.25,Kennedy
1287,37.34,-121.89,San Jose
1288,40.72,-124.14,Pine Hills
1289,37.95,-122.33,Rollingwood
1290,36.33,-121.23,Greenfield
1291,38.57,-121.32,Rancho Cordova
1292,33.81,-117.97,Stanton
1293,38.66,-121.32,Foothill Farms
1294,39.44,-123.79,Fort Bragg
1295,37.78,-122.44,San Francisco
1296,34.23,-118.83,Thousand Oaks
1297,32.97,-115.53,Brawley
1298,34.19,-119.0,Camarillo
1299,33.14,-117.19,Lake San Marcos
1300,34.13,-117.88,Glendora
1301,35.43,-119.09,Greenacres
1302,32.89,-117.21,La Jolla
1303,36.32,-119.32,Visalia
1304,32.75,-117.15,San Diego
1305,37.52,-122.3,Belmont
1306,34.09,-117.98,Baldwin Park
1307,38.04,-121.11,Linden
1308,34.07,-118.48,"Westwood, Los Angeles"
1309,33.81,-117.96,Stanton
1310,37.97,-121.33,Country Club
1311,37.03,-120.61,Dos Palos
1312,32.85,-117.0,Santee
1313,33.92,-117.45,Pedley
1314,35.38,-119.12,Greenacres
1315,41.75,-124.23,Crescent City
1316,34.15,-117.33,Muscoy
1317,37.64,-122.07,Hayward
1318,33.69,-117.98,Fountain Valley
1319,33.22,-117.33,Camp Pendleton South
1320,35.91,-120.51,San Miguel
1321,32.63,-117.07,Chula Vista
1322,34.05,-118.19,Boyle Heights
1323,37.67,-122.47,Colma
1324,34.08,-117.16,Mentone
1325,34.04,-117.67,Ontario
1326,38.73,-121.2,Granite Bay
1327,34.02,-118.5,Santa Monica
1328,34.04,-117.24,Loma Linda
1329,34.42,-119.73,Santa Barbara
1330,33.71,-117.98,Fountain Valley
1331,34.06,-117.32,Colton
1332,34.04,-118.46,"Westwood, Los Angeles"
1333,32.56,-117.07,Imperial Beach
1334,34.01,-118.47,Santa Monica
1335,33.83,-118.19,Signal Hill
1336,37.96,-121.99,Concord
1337,34.06,-118.35,West Hollywood
1338,34.12,-117.73,Claremont
1339,36.62,-121.92,Pacific Grove
1340,35.63,-118.41,Lake Isabella
1341,36.53,-119.38,Dinuba
1342,41.13,-124.06,Westhaven-Moonstone
1343,34.95,-120.44,Santa Maria
1344,33.95,-117.02,Beaumont
1345,38.09,-122.25,Vallejo
1346,32.87,-116.86,Harbison Canyon
1347,33.8,-117.93,Garden Grove
1348,33.87,-118.27,West Rancho Dominguez
1349,33.73,-117.89,Santa Ana
1350,32.81,-117.23,La Jolla
1351,38.53,-121.52,West Sacramento
1352,33.96,-118.21,South Gate
1353,38.71,-120.32,Pollock Pines
1354,37.79,-122.23,Alameda
1355,33.98,-118.3,Westmont
1356,41.63,-122.64,Yreka
1357,37.47,-122.14,East Palo Alto
1358,36.48,-119.44,London
1359,33.88,-118.4,Manhattan Beach
1360,33.94,-117.48,Pedley
1361,33.93,-118.33,Lennox
1362,33.06,-117.25,Encinitas
1363,34.0,-117.38,Rubidoux
1364,33.99,-118.39,Ladera Heights
1365,38.63,-121.24,Gold River
1366,38.53,-122.94,Guerneville
1367,38.65,-121.38,North Highlands
1368,34.28,-118.44,San Fernando
1369,32.58,-117.13,Imperial Beach
1370,36.34,-119.31,Visalia
1371,37.78,-122.42,San Francisco
1372,37.72,-122.44,Daly City
1373,38.92,-119.94,South Lake Tahoe
1374,34.25,-118.44,San Fernando
1375,33.97,-118.25,Florence-Graham
1376,36.4,-117.02,Beatty
1377,33.99,-118.31,View Park-Windsor Hills
1378,33.65,-117.97,Huntington Beach
1379,38.74,-121.16,Granite Bay
1380,33.86,-117.94,Fullerton
1381,34.23,-118.24,La Crescenta-Montrose
1382,40.09,-122.08,Los Molinos
1383,33.95,-117.25,Moreno Valley
1384,41.82,-120.48,Alturas
1385,34.64,-120.45,Lompoc
1386,36.76,-119.81,Fresno
1387,34.09,-118.36,West Hollywood
1388,33.84,-118.14,Lakewood
1389,34.96,-120.42,Santa Maria
1390,34.07,-118.09,South San Gabriel
1391,34.77,-118.19,Lancaster
1392,34.08,-118.35,West Hollywood
1393,33.76,-117.93,Garden Grove
1394,33.84,-118.15,Lakewood
1395,36.63,-118.18,Lone Pine
1396,33.79,-117.92,Garden Grove
1397,39.42,-123.32,Willits
1398,37.75,-122.41,San Francisco
1399,32.6,-117.04,Bonita
1400,33.32,-117.03,Valley Center
1401,32.74,-116.99,Spring Valley
1402,36.33,-119.34,Visalia
1403,32.83,-117.1,La Mesa
1404,36.92,-121.76,Watsonville
1405,37.4,-122.22,Ladera
1406,37.97,-122.32,Rollingwood
1407,37.73,-122.18,San Leandro
1408,34.96,-120.45,Santa Maria
1409,37.84,-122.02,Alamo
1410,34.26,-119.21,El Rio
1411,32.81,-117.24,La Jolla
1412,33.91,-117.49,Home Gardens
1413,34.2,-118.62,Canoga Park
1414,33.77,-118.0,Westminster
1415,37.57,-122.32,San Mateo
1416,34.07,-118.1,South San Gabriel
1417,33.86,-117.94,Fullerton
1418,33.98,-118.17,Maywood
1419,34.14,-118.07,East Pasadena
1420,36.3,-119.2,Farmersville
1421,34.12,-118.12,San Marino
1422,37.59,-122.39,Millbrae
1423,37.75,-122.41,San Francisco
1424,33.8,-117.98,Stanton
1425,34.24,-117.28,Crestline
1426,33.76,-118.12,Seal Beach
1427,37.94,-122.02,Waldon
1428,33.71,-117.89,Santa Ana
1429,34.13,-118.24,Glendale
1430,33.9,-118.36,Lawndale
1431,33.6,-117.69,Mission Viejo
1432,37.75,-121.43,Tracy
1433,38.0,-122.32,Bayview
1434,37.95,-122.08,Pleasant Hill
1435,33.9,-118.12,Bellflower
1436,33.14,-117.11,Escondido
1437,34.11,-118.29,Silver Lake
1438,34.13,-118.22,Glendale
1439,38.56,-121.45,Sacramento
1440,34.21,-118.52,Northridge
1441,37.94,-121.25,Kennedy
1442,33.13,-117.13,San Marcos
1443,33.95,-118.1,Santa Fe Springs
1444,32.89,-117.16,Fairbanks Ranch
1445,37.61,-122.41,San Bruno
1446,33.63,-117.9,Costa Mesa
1447,34.11,-118.02,North El Monte
1448,37.32,-121.84,Seven Trees
1449,37.04,-120.35,Chowchilla
1450,37.79,-122.23,Alameda
1451,32.76,-117.13,San Diego
1452,37.79,-122.49,Sausalito
1453,33.15,-117.29,Carlsbad
1454,37.13,-121.93,Lexington Hills
1455,32.75,-117.19,San Diego
1456,33.74,-118.1,Seal Beach
1457,33.86,-118.17,Paramount
1458,37.58,-122.0,Union City
1459,38.54,-121.51,Sacramento
1460,32.95,-117.26,Del Mar
1461,32.83,-117.19,La Jolla
1462,33.99,-117.32,Highgrove
1463,33.9,-118.41,Manhattan Beach
1464,34.3,-118.46,San Fernando
1465,37.64,-120.9,Empire
1466,34.18,-118.64,West Hills
1467,38.06,-122.23,Crockett
1468,35.96,-119.04,Terra Bella
1469,34.09,-118.39,Beverly Hills
1470,36.76,-119.71,Sunnyside
1471,34.11,-117.41,Fontana
1472,34.01,-118.08,Montebello
1473,40.46,-122.45,Redding
1474,38.97,-121.31,Sheridan
1475,34.44,-119.82,Goleta
1476,33.81,-117.93,Anaheim
1477,37.29,-120.44,Merced
1478,33.89,-118.3,Gardena
1479,34.08,-117.21,Redlands
1480,37.55,-121.96,Fremont
1481,34.42,-119.71,Santa Barbara
1482,34.04,-118.12,Monterey Park
1483,34.04,-117.39,Bloomington
1484,33.96,-118.2,South Gate
1485,37.72,-122.42,Brisbane
1486,40.6,-123.11,Hayfork
1487,37.34,-121.94,Burbank
1488,33.93,-118.29,West Athens
1489,33.79,-118.3,Lomita
1490,34.25,-118.48,San Fernando
1491,34.18,-118.57,Canoga Park
1492,36.57,-119.6,Selma
1493,34.22,-118.86,Thousand Oaks
1494,36.34,-119.29,Visalia
1495,32.82,-116.93,Winter Gardens
1496,37.32,-121.95,Burbank
1497,39.51,-122.22,Willows
1498,39.79,-121.97,Hamilton City
1499,33.76,-117.98,Midway City
1500,37.79,-121.97,San Ramon
1501,36.75,-119.78,Fresno
1502,33.82,-118.2,Signal Hill
1503,34.27,-119.18,Saticoy
1504,38.49,-121.5,Parkway
1505,39.71,-121.81,Chico
1506,33.95,-118.37,Inglewood
1507,32.7,-117.17,Coronado
1508,33.94,-117.93,La Habra
1509,40.93,-124.11,McKinleyville
1510,33.83,-117.91,Anaheim
1511,34.9,-120.43,Orcutt
1512,34.11,-117.54,Rancho Cucamonga
1513,37.29,-121.84,Seven Trees
1514,34.1,-117.36,Rialto
1515,38.39,-122.77,Roseland
1516,41.01,-123.52,Willow Creek
1517,33.66,-117.81,Irvine
1518,34.11,-118.17,South Pasadena
1519,34.24,-118.49,Northridge
1520,37.36,-122.06,Sunnyvale
1521,34.18,-118.53,Northridge
1522,33.91,-118.17,Paramount
1523,34.07,-118.33,Hollywood
1524,34.09,-118.21,Los Angeles
1525,39.15,-121.68,Tierra Buena
1526,34.96,-120.43,Santa Maria
1527,34.3,-118.44,San Fernando
1528,34.04,-118.38,Culver City
1529,33.8,-116.49,Cathedral City
1530,38.41,-120.54,Pioneer
1531,37.29,-120.51,Merced
1532,32.56,-116.97,Tijuana
1533,38.66,-121.19,Folsom
1534,33.88,-117.44,Home Gardens
1535,34.17,-118.3,Burbank
1536,34.08,-118.31,Hollywood
1537,37.3,-121.99,Campbell
1538,32.64,-117.1,Chula Vista
